type,key,category,group,pattern,result,ingredients,ingredient,experience,cookingtime,input,material,addition,template,base,show_notification
minecraft:crafting_shaped,@{#=minecraft:stick; X=System.Object[]},misc,,"[""X"",""#""]",@{count=4; id=minecraft:torch},,,,,,,,,,
minecraft:crafting_shapeless,,redstone,,,@{count=1; id=minecraft:trapped_chest},"[""minecraft:chest"",""minecraft:tripwire_hook""]",,,,,,,,,
minecraft:crafting_shaped,@{#=#minecraft:planks; I=minecraft:iron_ingot; S=minecraft:stick},redstone,,"[""I"",""S"",""#""]",@{count=2; id=minecraft:tripwire_hook},,,,,,,,,,
minecraft:crafting_shaped,@{S=minecraft:polished_tuff},building,,"[""SS"",""SS""]",@{count=4; id=minecraft:tuff_bricks},,,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_bricks},,minecraft:polished_tuff,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_bricks},,minecraft:tuff,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:tuff_bricks},building,,"""###""",@{count=6; id=minecraft:tuff_brick_slab},,,,,,,,,,
minecraft:stonecutting,,,,,@{count=2; id=minecraft:tuff_brick_slab},,minecraft:polished_tuff,,,,,,,,
minecraft:stonecutting,,,,,@{count=2; id=minecraft:tuff_brick_slab},,minecraft:tuff_bricks,,,,,,,,
minecraft:stonecutting,,,,,@{count=2; id=minecraft:tuff_brick_slab},,minecraft:tuff,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:tuff_bricks},building,,"[""#  "",""## "",""###""]",@{count=4; id=minecraft:tuff_brick_stairs},,,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_brick_stairs},,minecraft:polished_tuff,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_brick_stairs},,minecraft:tuff_bricks,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_brick_stairs},,minecraft:tuff,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:tuff_bricks},misc,,"[""###"",""###""]",@{count=6; id=minecraft:tuff_brick_wall},,,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_brick_wall},,minecraft:polished_tuff,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_brick_wall},,minecraft:tuff_bricks,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_brick_wall},,minecraft:tuff,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:tuff},building,,"""###""",@{count=6; id=minecraft:tuff_slab},,,,,,,,,,
minecraft:stonecutting,,,,,@{count=2; id=minecraft:tuff_slab},,minecraft:tuff,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:tuff},building,,"[""#  "",""## "",""###""]",@{count=4; id=minecraft:tuff_stairs},,,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_stairs},,minecraft:tuff,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:tuff},misc,,"[""###"",""###""]",@{count=6; id=minecraft:tuff_wall},,,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:tuff_wall},,minecraft:tuff,,,,,,,,
minecraft:crafting_shaped,@{X=minecraft:turtle_scute},equipment,,"[""XXX"",""X X""]",@{count=1; id=minecraft:turtle_helmet},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:diamond; C=minecraft:cobblestone; S=minecraft:vex_armor_trim_smithing_template},misc,,"[""#S#"",""#C#"",""###""]",@{count=2; id=minecraft:vex_armor_trim_smithing_template},,,,,,,,,,
minecraft:smithing_trim,,,,minecraft:vex,,,,,,,,#minecraft:trim_materials,minecraft:vex_armor_trim_smithing_template,#minecraft:trimmable_armor,
minecraft:crafting_shaped,@{#=minecraft:diamond; C=minecraft:cobbled_deepslate; S=minecraft:ward_armor_trim_smithing_template},misc,,"[""#S#"",""#C#"",""###""]",@{count=2; id=minecraft:ward_armor_trim_smithing_template},,,,,,,,,,
minecraft:smithing_trim,,,,minecraft:ward,,,,,,,,#minecraft:trim_materials,minecraft:ward_armor_trim_smithing_template,#minecraft:trimmable_armor,
minecraft:crafting_shapeless,,redstone,wooden_button,,@{count=1; id=minecraft:warped_button},"""minecraft:warped_planks""",,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:warped_planks},redstone,wooden_door,"[""##"",""##"",""##""]",@{count=3; id=minecraft:warped_door},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:stick; W=minecraft:warped_planks},misc,wooden_fence,"[""W#W"",""W#W""]",@{count=3; id=minecraft:warped_fence},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:stick; W=minecraft:warped_planks},redstone,wooden_fence_gate,"[""#W#"",""#W#""]",@{count=1; id=minecraft:warped_fence_gate},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:fishing_rod; X=minecraft:warped_fungus},misc,,"[""# "","" X""]",@{count=1; id=minecraft:warped_fungus_on_a_stick},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:stripped_warped_stem; X=minecraft:iron_chain},misc,hanging_sign,"[""X X"",""###"",""###""]",@{count=6; id=minecraft:warped_hanging_sign},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:warped_stem},building,bark,"[""##"",""##""]",@{count=3; id=minecraft:warped_hyphae},,,,,,,,,,
minecraft:crafting_shapeless,,building,planks,,@{count=4; id=minecraft:warped_planks},"""#minecraft:warped_stems""",,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:warped_planks},redstone,wooden_pressure_plate,"""##""",@{count=1; id=minecraft:warped_pressure_plate},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:stripped_warped_stem},misc,shelf,"[""###"",""   "",""###""]",@{count=6; id=minecraft:warped_shelf},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:warped_planks; X=minecraft:stick},misc,wooden_sign,"[""###"",""###"","" X ""]",@{count=3; id=minecraft:warped_sign},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:warped_planks},building,wooden_slab,"""###""",@{count=6; id=minecraft:warped_slab},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:warped_planks},building,wooden_stairs,"[""#  "",""## "",""###""]",@{count=4; id=minecraft:warped_stairs},,,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:warped_planks},redstone,wooden_trapdoor,"[""###"",""###""]",@{count=2; id=minecraft:warped_trapdoor},,,,,,,,,,
minecraft:crafting_shaped,@{M=minecraft:waxed_cut_copper_slab},building,waxed_chiseled_copper,"["" M "","" M ""]",@{count=1; id=minecraft:waxed_chiseled_copper},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_chiseled_copper,,@{count=1; id=minecraft:waxed_chiseled_copper},"[""minecraft:chiseled_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_chiseled_copper},,minecraft:waxed_copper_block,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:waxed_chiseled_copper},,minecraft:waxed_cut_copper,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_bar,,@{count=1; id=minecraft:waxed_copper_bars},"[""minecraft:copper_bars"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_block,,@{count=1; id=minecraft:waxed_copper_block},"[""minecraft:copper_block"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{B=minecraft:blaze_rod; C=minecraft:waxed_copper_block; R=minecraft:redstone},redstone,waxed_copper_bulb,"["" C "",""CBC"","" R ""]",@{count=4; id=minecraft:waxed_copper_bulb},,,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_copper_bulb,,@{count=1; id=minecraft:waxed_copper_bulb},"[""minecraft:copper_bulb"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_chain,,@{count=1; id=minecraft:waxed_copper_chain},"[""minecraft:copper_chain"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_chest,,@{count=1; id=minecraft:waxed_copper_chest},"[""minecraft:copper_chest"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_copper_door,,@{count=1; id=minecraft:waxed_copper_door},"[""minecraft:copper_door"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_golem_statue,,@{count=1; id=minecraft:waxed_copper_golem_statue},"[""minecraft:copper_golem_statue"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{M=minecraft:waxed_copper_block},building,waxed_copper_grate,"["" M "",""M M"","" M ""]",@{count=4; id=minecraft:waxed_copper_grate},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_grate,,@{count=1; id=minecraft:waxed_copper_grate},"[""minecraft:copper_grate"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_copper_grate},,minecraft:waxed_copper_block,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_lantern,,@{count=1; id=minecraft:waxed_copper_lantern},"[""minecraft:copper_lantern"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_copper_trapdoor,,@{count=1; id=minecraft:waxed_copper_trapdoor},"[""minecraft:copper_trapdoor"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_copper_block},building,waxed_cut_copper,"[""##"",""##""]",@{count=4; id=minecraft:waxed_cut_copper},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_cut_copper,,@{count=1; id=minecraft:waxed_cut_copper},"[""minecraft:cut_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_cut_copper},,minecraft:waxed_copper_block,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_cut_copper},building,waxed_cut_copper_slab,"""###""",@{count=6; id=minecraft:waxed_cut_copper_slab},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_cut_copper_slab,,@{count=1; id=minecraft:waxed_cut_copper_slab},"[""minecraft:cut_copper_slab"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=8; id=minecraft:waxed_cut_copper_slab},,minecraft:waxed_copper_block,,,,,,,,
minecraft:stonecutting,,,,,@{count=2; id=minecraft:waxed_cut_copper_slab},,minecraft:waxed_cut_copper,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_cut_copper},building,waxed_cut_copper_stairs,"[""#  "",""## "",""###""]",@{count=4; id=minecraft:waxed_cut_copper_stairs},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_cut_copper_stairs,,@{count=1; id=minecraft:waxed_cut_copper_stairs},"[""minecraft:cut_copper_stairs"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_cut_copper_stairs},,minecraft:waxed_copper_block,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:waxed_cut_copper_stairs},,minecraft:waxed_cut_copper,,,,,,,,
minecraft:crafting_shaped,@{M=minecraft:waxed_exposed_cut_copper_slab},building,waxed_exposed_chiseled_copper,"["" M "","" M ""]",@{count=1; id=minecraft:waxed_exposed_chiseled_copper},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_exposed_chiseled_copper,,@{count=1; id=minecraft:waxed_exposed_chiseled_copper},"[""minecraft:exposed_chiseled_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_exposed_chiseled_copper},,minecraft:waxed_exposed_copper,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:waxed_exposed_chiseled_copper},,minecraft:waxed_exposed_cut_copper,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_bar,,@{count=1; id=minecraft:waxed_exposed_copper_bars},"[""minecraft:exposed_copper_bars"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{B=minecraft:blaze_rod; C=minecraft:waxed_exposed_copper; R=minecraft:redstone},redstone,waxed_exposed_copper_bulb,"["" C "",""CBC"","" R ""]",@{count=4; id=minecraft:waxed_exposed_copper_bulb},,,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_exposed_copper_bulb,,@{count=1; id=minecraft:waxed_exposed_copper_bulb},"[""minecraft:exposed_copper_bulb"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_chain,,@{count=1; id=minecraft:waxed_exposed_copper_chain},"[""minecraft:exposed_copper_chain"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_chest,,@{count=1; id=minecraft:waxed_exposed_copper_chest},"[""minecraft:exposed_copper_chest"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_copper_door,,@{count=1; id=minecraft:waxed_exposed_copper_door},"[""minecraft:exposed_copper_door"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_block,,@{count=1; id=minecraft:waxed_exposed_copper},"[""minecraft:exposed_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_golem_statue,,@{count=1; id=minecraft:waxed_exposed_copper_golem_statue},"[""minecraft:exposed_copper_golem_statue"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{M=minecraft:waxed_exposed_copper},building,waxed_exposed_copper_grate,"["" M "",""M M"","" M ""]",@{count=4; id=minecraft:waxed_exposed_copper_grate},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_exposed_copper_grate,,@{count=1; id=minecraft:waxed_exposed_copper_grate},"[""minecraft:exposed_copper_grate"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_exposed_copper_grate},,minecraft:waxed_exposed_copper,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_lantern,,@{count=1; id=minecraft:waxed_exposed_copper_lantern},"[""minecraft:exposed_copper_lantern"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_copper_trapdoor,,@{count=1; id=minecraft:waxed_exposed_copper_trapdoor},"[""minecraft:exposed_copper_trapdoor"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_exposed_copper},building,waxed_exposed_cut_copper,"[""##"",""##""]",@{count=4; id=minecraft:waxed_exposed_cut_copper},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_exposed_cut_copper,,@{count=1; id=minecraft:waxed_exposed_cut_copper},"[""minecraft:exposed_cut_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_exposed_cut_copper},,minecraft:waxed_exposed_copper,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_exposed_cut_copper},building,waxed_exposed_cut_copper_slab,"""###""",@{count=6; id=minecraft:waxed_exposed_cut_copper_slab},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_exposed_cut_copper_slab,,@{count=1; id=minecraft:waxed_exposed_cut_copper_slab},"[""minecraft:exposed_cut_copper_slab"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=8; id=minecraft:waxed_exposed_cut_copper_slab},,minecraft:waxed_exposed_copper,,,,,,,,
minecraft:stonecutting,,,,,@{count=2; id=minecraft:waxed_exposed_cut_copper_slab},,minecraft:waxed_exposed_cut_copper,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_exposed_cut_copper},building,waxed_exposed_cut_copper_stairs,"[""#  "",""## "",""###""]",@{count=4; id=minecraft:waxed_exposed_cut_copper_stairs},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_exposed_cut_copper_stairs,,@{count=1; id=minecraft:waxed_exposed_cut_copper_stairs},"[""minecraft:exposed_cut_copper_stairs"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_exposed_cut_copper_stairs},,minecraft:waxed_exposed_copper,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:waxed_exposed_cut_copper_stairs},,minecraft:waxed_exposed_cut_copper,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_lightning_rod,,@{count=1; id=minecraft:waxed_exposed_lightning_rod},"[""minecraft:exposed_lightning_rod"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_lightning_rod,,@{count=1; id=minecraft:waxed_lightning_rod},"[""minecraft:lightning_rod"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{M=minecraft:waxed_oxidized_cut_copper_slab},building,waxed_oxidized_chiseled_copper,"["" M "","" M ""]",@{count=1; id=minecraft:waxed_oxidized_chiseled_copper},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_oxidized_chiseled_copper,,@{count=1; id=minecraft:waxed_oxidized_chiseled_copper},"[""minecraft:oxidized_chiseled_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_oxidized_chiseled_copper},,minecraft:waxed_oxidized_copper,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:waxed_oxidized_chiseled_copper},,minecraft:waxed_oxidized_cut_copper,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_bar,,@{count=1; id=minecraft:waxed_oxidized_copper_bars},"[""minecraft:oxidized_copper_bars"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{B=minecraft:blaze_rod; C=minecraft:waxed_oxidized_copper; R=minecraft:redstone},redstone,waxed_oxidized_copper_bulb,"["" C "",""CBC"","" R ""]",@{count=4; id=minecraft:waxed_oxidized_copper_bulb},,,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_oxidized_copper_bulb,,@{count=1; id=minecraft:waxed_oxidized_copper_bulb},"[""minecraft:oxidized_copper_bulb"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_chain,,@{count=1; id=minecraft:waxed_oxidized_copper_chain},"[""minecraft:oxidized_copper_chain"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_chest,,@{count=1; id=minecraft:waxed_oxidized_copper_chest},"[""minecraft:oxidized_copper_chest"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_copper_door,,@{count=1; id=minecraft:waxed_oxidized_copper_door},"[""minecraft:oxidized_copper_door"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_block,,@{count=1; id=minecraft:waxed_oxidized_copper},"[""minecraft:oxidized_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_golem_statue,,@{count=1; id=minecraft:waxed_oxidized_copper_golem_statue},"[""minecraft:oxidized_copper_golem_statue"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{M=minecraft:waxed_oxidized_copper},building,waxed_oxidized_copper_grate,"["" M "",""M M"","" M ""]",@{count=4; id=minecraft:waxed_oxidized_copper_grate},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_oxidized_copper_grate,,@{count=1; id=minecraft:waxed_oxidized_copper_grate},"[""minecraft:oxidized_copper_grate"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_oxidized_copper_grate},,minecraft:waxed_oxidized_copper,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_copper_lantern,,@{count=1; id=minecraft:waxed_oxidized_copper_lantern},"[""minecraft:oxidized_copper_lantern"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shapeless,,redstone,waxed_copper_trapdoor,,@{count=1; id=minecraft:waxed_oxidized_copper_trapdoor},"[""minecraft:oxidized_copper_trapdoor"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_oxidized_copper},building,waxed_oxidized_cut_copper,"[""##"",""##""]",@{count=4; id=minecraft:waxed_oxidized_cut_copper},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_oxidized_cut_copper,,@{count=1; id=minecraft:waxed_oxidized_cut_copper},"[""minecraft:oxidized_cut_copper"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_oxidized_cut_copper},,minecraft:waxed_oxidized_copper,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_oxidized_cut_copper},building,waxed_oxidized_cut_copper_slab,"""###""",@{count=6; id=minecraft:waxed_oxidized_cut_copper_slab},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_oxidized_cut_copper_slab,,@{count=1; id=minecraft:waxed_oxidized_cut_copper_slab},"[""minecraft:oxidized_cut_copper_slab"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=8; id=minecraft:waxed_oxidized_cut_copper_slab},,minecraft:waxed_oxidized_copper,,,,,,,,
minecraft:stonecutting,,,,,@{count=2; id=minecraft:waxed_oxidized_cut_copper_slab},,minecraft:waxed_oxidized_cut_copper,,,,,,,,
minecraft:crafting_shaped,@{#=minecraft:waxed_oxidized_cut_copper},building,waxed_oxidized_cut_copper_stairs,"[""#  "",""## "",""###""]",@{count=4; id=minecraft:waxed_oxidized_cut_copper_stairs},,,,,,,,,,
minecraft:crafting_shapeless,,building,waxed_oxidized_cut_copper_stairs,,@{count=1; id=minecraft:waxed_oxidized_cut_copper_stairs},"[""minecraft:oxidized_cut_copper_stairs"",""minecraft:honeycomb""]",,,,,,,,,
minecraft:stonecutting,,,,,@{count=4; id=minecraft:waxed_oxidized_cut_copper_stairs},,minecraft:waxed_oxidized_copper,,,,,,,,
minecraft:stonecutting,,,,,@{count=1; id=minecraft:waxed_oxidized_cut_copper_stairs},,minecraft:waxed_oxidized_cut_copper,,,,,,,,
